ID,survey_finish_time,sex,sex2,age,year,location,location2,location3,KLikert,KBinary,KBinaryAll,KExpl,KExplSimple,KProfits,Int,IntUmyślnie,IntCelowo,IntŚwiadomie,Intention,BSądził,BPrzekonany,Aware,Reasons,Condition,Scale,Form,edu
1069,185,Kobieta,NA,45-54 lata,45,duże miasto (od 100 do 500 tys. mieszkańców),NA,100 – 200 tys. mieszkańców,NA,1,Yes,"Dyrektor był przekonany, że pomoże środowisku.",B,0,1,0,0,0,0,0,0,0,1,Help,FC,AG,Średnie
1070,197,Kobieta,NA,18-24 lata,23,wielkie miasto (powyżej 500 tys. mieszkańców),NA,NA,NA,1,Yes,"Dyrektor zdawał sobie sprawę, że może pomóc środowisku.",Q,3,-2,0,-3,2,-3,0,0,2,1,Help,FC,AG,Wyższe licencjackie lub inżynierskie
1071,214,Mężczyzna,NA,25-34 lata,28,wieś,NA,NA,-2,NA,No,"Dyrektor nie miał powodów, by sądzić, że wdrożenie programu pomoże środowisku.",R,3,-1,-2,-3,-2,-1,-2,-2,-2,-2,Help,LIK,PR,Zawodowe lub policealne
1072,135,Kobieta,NA,18-24 lata,22,wielkie miasto (powyżej 500 tys. mieszkańców),NA,NA,NA,0,No,"Dyrektor nie był przekonany, że pomoże środowisku.",B,3,0,2,0,0,0,0,0,0,1,Help,FC,AG,Średnie
1073,131,Kobieta,NA,25-34 lata,29,duże miasto (od 100 do 500 tys. mieszkańców),NA,200 – 500 tys. mieszkańców,NA,1,Yes,"Dyrektor miał powody, by sądzić, że zaszkodzi środowisku.",R,3,3,3,3,3,3,0,3,3,3,Harm,FC,AG,Średnie
1074,310,Kobieta,NA,25-34 lata,25,wieś,NA,NA,-1,NA,No,"Dyrektor nie miał powodów, by sądzić, że pomoże środowisku.",R,0,1,0,0,0,0,0,1,0,0,Help,LIK,AG,Wyższe magisterskie
1075,187,Mężczyzna,NA,18-24 lata,20,średnie miasto (od 20 do 99 tys. mieszkańców),20 – 49 tys. mieszkańców,NA,NA,1,Yes,"Dyrektor zdawał sobie sprawę, że wdrożenie programu może pomóc środowisku.",Q,0,0,0,0,0,0,0,0,0,0,Help,FC,PR,Zawodowe lub policealne
1076,200,Kobieta,NA,18-24 lata,21,średnie miasto (od 20 do 99 tys. mieszkańców),20 – 49 tys. mieszkańców,NA,3,NA,Yes,"Dyrektor zdawał sobie sprawę, że wdrożenie programu może zaszkodzić środowisku.",Q,3,2,3,2,3,0,0,1,3,0,Harm,LIK,PR,Średnie
1077,268,Mężczyzna,NA,45-54 lata,48,duże miasto (od 100 do 500 tys. mieszkańców),NA,100 – 200 tys. mieszkańców,2,NA,Yes,"Dyrektor zdawał sobie sprawę, że wdrożenie programu może pomóc środowisku.",Q,3,3,2,3,2,2,3,2,3,2,Help,LIK,PR,Średnie
1078,177,Kobieta,NA,35-44 lata,41,duże miasto (od 100 do 500 tys. mieszkańców),NA,200 – 500 tys. mieszkańców,3,NA,Yes,"Dyrektor zdawał sobie sprawę, że stan środowiska może się pogorszyć.",Q,0,0,0,0,0,0,0,0,0,0,Harm,LIK,ST,Wyższe licencjackie lub inżynierskie
1079,401,Mężczyzna,NA,35-44 lata,35,wieś,NA,NA,-3,NA,No,"Dyrektor nie zdawał sobie sprawy, że może pomóc środowisku.",Q,3,-3,-3,-3,-3,-3,-3,-3,-3,-3,Help,LIK,AG,Zawodowe lub policealne
1080,285,Kobieta,NA,35-44 lata,37,wieś,NA,NA,NA,1,Yes,Inne,O,3,0,-3,-3,-3,-3,-3,-2,0,0,Help,FC,PR,Zawodowe lub policealne
1081,184,Kobieta,NA,18-24 lata,20,wieś,NA,NA,NA,1,Yes,"Dyrektor zdawał sobie sprawę, że wdrożenie programu może pomóc środowisku.",Q,3,-3,-3,-3,2,-3,0,0,3,3,Help,FC,PR,Średnie
1082,150,Kobieta,NA,55 lat lub więcej,68,wieś,NA,NA,2,NA,Yes,"Dyrektor miał powody, by sądzić, że wdrożenie programu pomoże środowisku.",R,3,3,3,3,3,3,3,3,3,3,Help,LIK,PR,Wyższe magisterskie
1083,310,Kobieta,NA,55 lat lub więcej,65,wieś,NA,NA,3,NA,Yes,"Dyrektor zdawał sobie sprawę, że stan środowiska może się pogorszyć.",Q,3,1,1,1,3,1,1,3,3,3,Harm,LIK,ST,Wyższe magisterskie
1084,127,Mężczyzna,NA,25-34 lata,33,wieś,NA,NA,1,NA,Yes,"Dyrektor był przekonany, że stan środowiska się polepszy.",B,1,1,1,2,1,2,1,0,1,1,Help,LIK,ST,Zawodowe lub policealne
1085,360,Mężczyzna,NA,55 lat lub więcej,72,wieś,NA,NA,3,NA,Yes,"Dyrektor zdawał sobie sprawę, że może zaszkodzić środowisku.",Q,3,3,0,3,3,3,3,3,3,3,Harm,LIK,AG,Średnie
1086,225,Kobieta,NA,25-34 lata,32,małe miasto (do 20 tys. mieszkańców),NA,NA,NA,0,No,"Dyrektor nie zdawał sobie sprawy, że stan środowiska może się pogorszyć.",Q,2,0,-2,1,-2,0,-2,2,-1,-3,Harm,FC,ST,Zawodowe lub policealne
1087,947,Mężczyzna,NA,25-34 lata,25,wielkie miasto (powyżej 500 tys. mieszkańców),NA,NA,NA,1,Yes,"Dyrektor zdawał sobie sprawę, że stan środowiska może się pogorszyć.",Q,1,3,3,3,3,-3,0,-2,3,2,Harm,FC,ST,Wyższe licencjackie lub inżynierskie
1088,389,Kobieta,NA,25-34 lata,32,średnie miasto (od 20 do 99 tys. mieszkańców),20 – 49 tys. mieszkańców,NA,NA,1,Yes,"Dyrektor był przekonany, że stan środowiska się polepszy.",B,2,1,1,1,1,1,0,1,1,0,Help,FC,ST,Średnie
1089,206,Kobieta,NA,35-44 lata,42,wieś,NA,NA,3,NA,Yes,"Dyrektor zdawał sobie sprawę, że stan środowiska może się pogorszyć.",Q,3,0,3,2,3,2,2,3,3,2,Harm,LIK,ST,Wyższe magisterskie
1090,193,Mężczyzna,NA,35-44 lata,43,duże miasto (od 100 do 500 tys. mieszkańców),NA,200 – 500 tys. mieszkańców,NA,1,Yes,"Dyrektor miał powody, by sądzić, że pomoże środowisku.",R,3,2,-3,-3,-3,-3,0,0,1,1,Help,FC,AG,Wyższe magisterskie
1091,146,Kobieta,NA,18-24 lata,23,duże miasto (od 100 do 500 tys. mieszkańców),NA,200 – 500 tys. mieszkańców,1,NA,Yes,"Dyrektor zdawał sobie sprawę, że może pomóc środowisku.",Q,3,-3,-3,-3,-3,-3,-1,0,0,1,Help,LIK,AG,Wyższe licencjackie lub inżynierskie
1092,236,Mężczyzna,NA,25-34 lata,33,średnie miasto (od 20 do 99 tys. mieszkańców),50 – 99 tys. mieszkańców,NA,NA,1,Yes,"Dyrektor zdawał sobie sprawę, że wdrożenie programu może zaszkodzić środowisku.",Q,2,2,2,2,2,2,2,2,2,2,Harm,FC,PR,Wyższe magisterskie
1093,264,Kobieta,NA,55 lat lub więcej,64,wieś,NA,NA,NA,0,No,"Dyrektor nie miał powodów, by sądzić, że stan środowiska się polepszy.",R,2,2,2,0,-2,-2,0,0,1,0,Help,FC,ST,Zawodowe lub policealne
1094,240,Mężczyzna,NA,45-54 lata,50,średnie miasto (od 20 do 99 tys. mieszkańców),20 – 49 tys. mieszkańców,NA,NA,1,Yes,"Dyrektor zdawał sobie sprawę, że stan środowiska może się polepszyć.",Q,3,-3,-3,-3,-3,-3,3,3,3,3,Help,FC,ST,Zawodowe lub policealne
1095,166,Kobieta,NA,18-24 lata,20,wielkie miasto (powyżej 500 tys. mieszkańców),NA,NA,NA,1,Yes,"Dyrektor był przekonany, że zaszkodzi środowisku.",B,3,1,2,0,2,0,2,1,2,2,Harm,FC,AG,Średnie
1096,277,Kobieta,NA,55 lat lub więcej,58,wielkie miasto (powyżej 500 tys. mieszkańców),NA,NA,NA,1,Yes,"Dyrektor zdawał sobie sprawę, że wdrożenie programu może zaszkodzić środowisku.",Q,3,1,0,1,1,-1,0,1,2,1,Harm,FC,PR,Wyższe magisterskie
1097,8483,Kobieta,NA,55 lat lub więcej,56,wielkie miasto (powyżej 500 tys. mieszkańców),NA,NA,NA,1,Yes,"Dyrektor zdawał sobie sprawę, że wdrożenie programu może zaszkodzić środowisku.",Q,3,2,3,3,3,2,0,2,3,1,Harm,FC,PR,Wyższe magisterskie
1098,111,Kobieta,NA,18-24 lata,23,małe miasto (do 20 tys. mieszkańców),NA,NA,-3,NA,No,"Dyrektor nie miał powodów, by sądzić, że wdrożenie programu pomoże środowisku.",R,-1,0,-1,-1,-1,-1,-1,-1,0,-1,Help,LIK,PR,Średnie
1099,326,Mężczyzna,NA,35-44 lata,42,średnie miasto (od 20 do 99 tys. mieszkańców),50 – 99 tys. mieszkańców,NA,NA,1,Yes,"Dyrektor zdawał sobie sprawę, że stan środowiska może się polepszyć.",Q,3,-3,-3,-3,-2,-3,1,0,2,3,Help,FC,ST,Wyższe magisterskie
1100,365,Kobieta,NA,55 lat lub więcej,68,duże miasto (od 100 do 500 tys. mieszkańców),NA,200 – 500 tys. mieszkańców,3,NA,Yes,"Dyrektor zdawał sobie sprawę, że stan środowiska może się pogorszyć.",Q,3,0,2,0,1,0,2,2,3,2,Harm,LIK,ST,Średnie
1101,133,Mężczyzna,NA,18-24 lata,24,wieś,NA,NA,0,NA,Neither,"Nie było jasne, czy dyrektor miał powody, czy nie miał powodów, by sądzić, że zaszkodzi środowisku.",R,0,0,0,-1,0,0,0,0,0,0,Harm,LIK,AG,Podstawowe
1102,251,Kobieta,NA,55 lat lub więcej,58,wieś,NA,NA,-3,NA,No,"Dyrektor nie zdawał sobie sprawy, że wdrożenie programu może pomóc środowisku.",Q,3,-3,-3,-3,-3,-3,-3,-3,-3,-3,Help,LIK,PR,Wyższe magisterskie
1103,276,Kobieta,NA,55 lat lub więcej,70,wieś,NA,NA,NA,1,Yes,"Dyrektor zdawał sobie sprawę, że wdrożenie programu może pomóc środowisku.",Q,3,-3,2,3,3,3,0,3,3,2,Help,FC,PR,Wyższe magisterskie
1104,251,Kobieta,NA,45-54 lata,48,duże miasto (od 100 do 500 tys. mieszkańców),NA,200 – 500 tys. mieszkańców,3,NA,Yes,"Dyrektor zdawał sobie sprawę, że może zaszkodzić środowisku.",Q,3,3,2,3,3,0,3,3,3,3,Harm,LIK,AG,Średnie
1105,474,Mężczyzna,NA,35-44 lata,35,duże miasto (od 100 do 500 tys. mieszkańców),NA,200 – 500 tys. mieszkańców,-3,NA,No,Inne,O,3,-3,0,-3,0,0,0,0,0,0,Help,LIK,AG,Podstawowe
1106,151,Kobieta,NA,18-24 lata,19,duże miasto (od 100 do 500 tys. mieszkańców),NA,100 – 200 tys. mieszkańców,3,NA,Yes,"Dyrektor zdawał sobie sprawę, że może pomóc środowisku.",Q,3,-3,-3,-3,-3,-3,-3,0,2,-3,Help,LIK,AG,Średnie
1107,197,Mężczyzna,NA,18-24 lata,23,wieś,NA,NA,0,NA,Neither,"Nie było jasne, czy dyrektor był, czy nie był przekonany, że wdrożenie programu zaszkodzi środowisku.",B,0,0,0,0,0,0,0,0,0,0,Harm,LIK,PR,Zawodowe lub policealne
1108,421,Kobieta,NA,25-34 lata,28,średnie miasto (od 20 do 99 tys. mieszkańców),20 – 49 tys. mieszkańców,NA,2,NA,Yes,"Dyrektor miał powody, by sądzić, że pomoże środowisku.",R,3,0,-2,-2,-2,-1,0,0,1,0,Help,LIK,AG,Wyższe magisterskie
1109,164,Mężczyzna,NA,35-44 lata,43,wielkie miasto (powyżej 500 tys. mieszkańców),NA,NA,NA,1,Yes,"Dyrektor był przekonany, że stan środowiska się pogorszy.",B,3,3,3,2,3,3,3,3,3,3,Harm,FC,ST,Zawodowe lub policealne
1110,214,Kobieta,NA,55 lat lub więcej,55,wieś,NA,NA,NA,1,Yes,"Dyrektor zdawał sobie sprawę, że może zaszkodzić środowisku.",Q,2,0,1,1,1,1,1,0,1,2,Harm,FC,AG,Zawodowe lub policealne
1111,271,Kobieta,NA,25-34 lata,29,małe miasto (do 20 tys. mieszkańców),NA,NA,3,NA,Yes,"Dyrektor zdawał sobie sprawę, że może zaszkodzić środowisku.",Q,2,2,2,2,2,2,2,2,2,2,Harm,LIK,AG,Wyższe licencjackie lub inżynierskie
1112,658,Kobieta,NA,55 lat lub więcej,65,wieś,NA,NA,NA,1,Yes,"Dyrektor zdawał sobie sprawę, że stan środowiska może się pogorszyć.",Q,3,3,1,3,1,1,2,2,2,2,Harm,FC,ST,Wyższe magisterskie
1113,3779,Kobieta,NA,18-24 lata,22,wieś,NA,NA,-3,NA,No,"Dyrektor nie zdawał sobie sprawy, że może pomóc środowisku.",Q,3,-3,0,-3,-3,-3,-2,-3,-2,0,Help,LIK,AG,Średnie
1114,209,Kobieta,NA,35-44 lata,44,wieś,NA,NA,-3,NA,No,"Dyrektor nie zdawał sobie sprawy, że stan środowiska może się polepszyć.",Q,3,-3,-3,-3,-3,-3,-3,-3,-3,0,Help,LIK,ST,Zawodowe lub policealne
1115,315,Kobieta,NA,45-54 lata,52,wieś,NA,NA,3,NA,Yes,"Dyrektor zdawał sobie sprawę, że wdrożenie programu może pomóc środowisku.",Q,3,-2,0,-2,1,-3,0,0,3,0,Help,LIK,PR,Średnie
1116,235,Mężczyzna,NA,18-24 lata,21,duże miasto (od 100 do 500 tys. mieszkańców),NA,200 – 500 tys. mieszkańców,NA,1,Yes,"Dyrektor zdawał sobie sprawę, że wdrożenie programu może zaszkodzić środowisku.",Q,3,3,3,3,3,3,0,1,3,3,Harm,FC,PR,Średnie
1117,590,Mężczyzna,NA,25-34 lata,32,wieś,NA,NA,3,NA,Yes,"Dyrektor zdawał sobie sprawę, że wdrożenie programu może zaszkodzić środowisku.",Q,3,3,3,3,3,3,3,3,3,3,Harm,LIK,PR,Wyższe magisterskie
1118,187,Mężczyzna,NA,18-24 lata,18,wieś,NA,NA,2,NA,Yes,"Dyrektor był przekonany, że stan środowiska się pogorszy.",B,3,2,2,-1,2,-1,1,1,2,2,Harm,LIK,ST,Średnie
1119,514,Mężczyzna,NA,35-44 lata,39,wieś,NA,NA,NA,1,Yes,"Dyrektor miał powody, by sądzić, że zaszkodzi środowisku.",R,3,3,0,-2,3,-3,3,3,3,2,Harm,FC,AG,Podstawowe
1120,793,Kobieta,NA,45-54 lata,53,małe miasto (do 20 tys. mieszkańców),NA,NA,NA,1,Yes,Inne,O,3,-3,-3,-3,-1,-3,0,-2,0,0,Help,FC,ST,Zawodowe lub policealne
1121,468,Kobieta,NA,55 lat lub więcej,63,duże miasto (od 100 do 500 tys. mieszkańców),NA,100 – 200 tys. mieszkańców,NA,0,No,"Dyrektor nie zdawał sobie sprawy, że może pomóc środowisku.",Q,3,3,-3,-3,-3,-3,-3,-3,-3,-3,Help,FC,AG,Średnie
1122,120,Mężczyzna,NA,18-24 lata,22,wieś,NA,NA,3,NA,Yes,"Dyrektor był przekonany, że wdrożenie programu zaszkodzi środowisku.",B,3,3,3,0,3,0,3,3,3,3,Harm,LIK,PR,Średnie
1123,555,Kobieta,NA,55 lat lub więcej,75,duże miasto (od 100 do 500 tys. mieszkańców),NA,100 – 200 tys. mieszkańców,3,NA,Yes,"Dyrektor zdawał sobie sprawę, że stan środowiska może się pogorszyć.",Q,3,0,0,3,3,3,3,3,3,3,Harm,LIK,ST,Średnie
1124,230,Mężczyzna,NA,35-44 lata,35,wieś,NA,NA,3,NA,Yes,"Dyrektor zdawał sobie sprawę, że stan środowiska może się pogorszyć.",Q,3,2,1,-2,3,-1,0,2,3,0,Harm,LIK,ST,Średnie
1125,213,Kobieta,NA,35-44 lata,44,małe miasto (do 20 tys. mieszkańców),NA,NA,NA,1,Yes,"Dyrektor zdawał sobie sprawę, że stan środowiska może się pogorszyć.",Q,3,3,3,3,3,3,3,3,3,3,Harm,FC,ST,Średnie
1126,203,Mężczyzna,NA,18-24 lata,24,wieś,NA,NA,0,NA,Neither,"Nie było jasne, czy dyrektor zdawał sobie sprawę, czy nie zdawał sobie sprawy, że może pomóc środowisku.",Q,3,-3,-3,-3,-3,-3,0,-3,0,0,Help,LIK,AG,Średnie
1127,151,Mężczyzna,NA,18-24 lata,20,wieś,NA,NA,NA,1,Yes,"Dyrektor zdawał sobie sprawę, że wdrożenie programu może zaszkodzić środowisku.",Q,2,3,2,2,3,3,3,2,3,3,Harm,FC,PR,Średnie
1128,186,Mężczyzna,NA,35-44 lata,36,wieś,NA,NA,3,NA,Yes,"Dyrektor był przekonany, że zaszkodzi środowisku.",B,3,3,3,3,3,3,3,3,3,3,Harm,LIK,AG,Średnie
1129,167,Kobieta,NA,25-34 lata,25,wieś,NA,NA,3,NA,Yes,"Dyrektor zdawał sobie sprawę, że wdrożenie programu może pomóc środowisku.",Q,3,0,0,-3,0,-3,0,0,3,3,Help,LIK,PR,Średnie
1130,169,Kobieta,NA,55 lat lub więcej,63,wieś,NA,NA,2,NA,Yes,"Dyrektor zdawał sobie sprawę, że może pomóc środowisku.",Q,3,0,0,-1,0,-1,-1,1,2,2,Help,LIK,AG,Wyższe magisterskie
1131,220,Kobieta,NA,35-44 lata,43,wieś,NA,NA,1,NA,Yes,"Dyrektor zdawał sobie sprawę, że stan środowiska może się polepszyć.",Q,3,-2,-3,-3,-2,-3,1,1,2,1,Help,LIK,ST,Wyższe magisterskie
1132,282,Kobieta,NA,35-44 lata,43,wieś,NA,NA,NA,1,Yes,"Dyrektor zdawał sobie sprawę, że wdrożenie programu może zaszkodzić środowisku.",Q,3,0,2,3,3,2,3,3,2,2,Harm,FC,PR,Wyższe magisterskie
1133,895,Mężczyzna,NA,18-24 lata,22,małe miasto (do 20 tys. mieszkańców),NA,NA,0,NA,Neither,"Nie było jasne, czy dyrektor zdawał sobie sprawę, czy nie zdawał sobie sprawy, że może zaszkodzić środowisku.",Q,0,0,0,0,0,0,0,0,0,0,Harm,LIK,AG,Średnie
1134,233,Mężczyzna,NA,25-34 lata,30,średnie miasto (od 20 do 99 tys. mieszkańców),50 – 99 tys. mieszkańców,NA,NA,1,Yes,"Dyrektor zdawał sobie sprawę, że wdrożenie programu może zaszkodzić środowisku.",Q,0,2,1,1,1,0,-1,1,1,-1,Harm,FC,PR,Zawodowe lub policealne
1135,131,Mężczyzna,NA,18-24 lata,20,wielkie miasto (powyżej 500 tys. mieszkańców),NA,NA,2,NA,Yes,"Dyrektor miał powody, by sądzić, że stan środowiska się polepszy.",R,0,-3,1,-3,1,-3,0,-3,-2,3,Help,LIK,ST,Średnie
1136,234,Mężczyzna,NA,55 lat lub więcej,65,wieś,NA,NA,3,NA,Yes,"Dyrektor był przekonany, że stan środowiska się pogorszy.",B,3,2,3,0,2,0,3,2,3,3,Harm,LIK,ST,Zawodowe lub policealne
1137,245,Kobieta,NA,45-54 lata,46,wieś,NA,NA,NA,1,Yes,"Dyrektor był przekonany, że stan środowiska się pogorszy.",B,3,3,3,3,3,3,3,3,3,3,Harm,FC,ST,Zawodowe lub policealne
1138,290,Mężczyzna,NA,45-54 lata,45,wieś,NA,NA,2,NA,Yes,"Dyrektor zdawał sobie sprawę, że może zaszkodzić środowisku.",Q,2,1,1,2,1,-1,2,1,2,1,Harm,LIK,AG,Wyższe licencjackie lub inżynierskie
1139,143,Mężczyzna,NA,18-24 lata,21,średnie miasto (od 20 do 99 tys. mieszkańców),20 – 49 tys. mieszkańców,NA,2,NA,Yes,"Dyrektor zdawał sobie sprawę, że może zaszkodzić środowisku.",Q,3,2,2,1,2,3,1,1,3,1,Harm,LIK,AG,Średnie
1140,168,Kobieta,NA,18-24 lata,20,wieś,NA,NA,3,NA,Yes,"Dyrektor zdawał sobie sprawę, że może zaszkodzić środowisku.",Q,3,2,2,-2,1,-2,0,-1,3,-2,Harm,LIK,AG,Średnie
1141,222,Kobieta,NA,55 lat lub więcej,62,średnie miasto (od 20 do 99 tys. mieszkańców),20 – 49 tys. mieszkańców,NA,NA,1,Yes,"Dyrektor zdawał sobie sprawę, że stan środowiska może się pogorszyć.",Q,1,0,0,0,2,0,2,2,2,2,Harm,FC,ST,Wyższe magisterskie
1142,230,Kobieta,NA,55 lat lub więcej,73,wielkie miasto (powyżej 500 tys. mieszkańców),NA,NA,NA,1,Yes,"Dyrektor zdawał sobie sprawę, że może zaszkodzić środowisku.",Q,3,2,3,3,3,3,2,3,3,2,Harm,FC,AG,Wyższe magisterskie
1143,244,Mężczyzna,NA,45-54 lata,47,średnie miasto (od 20 do 99 tys. mieszkańców),50 – 99 tys. mieszkańców,NA,NA,0,No,"Dyrektor nie był przekonany, że pomoże środowisku.",B,0,1,1,3,3,1,0,1,1,0,Help,FC,AG,Średnie
1144,300,Mężczyzna,NA,55 lat lub więcej,77,wielkie miasto (powyżej 500 tys. mieszkańców),NA,NA,NA,1,Yes,Inne,O,3,3,3,3,3,3,3,3,3,3,Harm,FC,ST,Wyższe licencjackie lub inżynierskie
1145,265,Mężczyzna,NA,55 lat lub więcej,61,średnie miasto (od 20 do 99 tys. mieszkańców),50 – 99 tys. mieszkańców,NA,-3,NA,No,"Dyrektor nie zdawał sobie sprawy, że może pomóc środowisku.",Q,3,2,-3,-3,-3,1,-3,-3,1,2,Help,LIK,AG,Zawodowe lub policealne
1146,353,Mężczyzna,NA,25-34 lata,32,wieś,NA,NA,NA,1,Yes,"Dyrektor był przekonany, że stan środowiska się pogorszy.",B,3,1,3,0,3,1,-2,2,3,3,Harm,FC,ST,Wyższe magisterskie
1147,193,Kobieta,NA,45-54 lata,53,wieś,NA,NA,NA,1,Yes,"Dyrektor był przekonany, że zaszkodzi środowisku.",B,3,3,1,1,3,3,3,3,3,3,Harm,FC,AG,Zawodowe lub policealne
1148,132,Kobieta,NA,25-34 lata,33,małe miasto (do 20 tys. mieszkańców),NA,NA,NA,1,Yes,"Dyrektor zdawał sobie sprawę, że wdrożenie programu może zaszkodzić środowisku.",Q,2,2,2,2,2,0,1,1,1,2,Harm,FC,PR,Wyższe magisterskie
1149,257,Mężczyzna,NA,35-44 lata,40,wieś,NA,NA,3,NA,Yes,"Dyrektor zdawał sobie sprawę, że może pomóc środowisku.",Q,3,3,-3,-3,-3,-3,1,0,-2,1,Help,LIK,AG,Wyższe magisterskie
1150,6986,Kobieta,NA,25-34 lata,30,wieś,NA,NA,NA,0,No,"Dyrektor nie zdawał sobie sprawy, że stan środowiska może się polepszyć.",Q,2,0,-2,-2,-2,-2,0,-2,-2,0,Help,FC,ST,Średnie
1151,166,Kobieta,NA,18-24 lata,24,małe miasto (do 20 tys. mieszkańców),NA,NA,NA,0,No,"Dyrektor nie był przekonany, że pomoże środowisku.",B,3,-3,-3,-3,-3,-3,-3,-3,-3,-3,Help,FC,AG,Wyższe licencjackie lub inżynierskie
1152,220,Kobieta,NA,35-44 lata,38,wieś,NA,NA,NA,1,Yes,"Dyrektor zdawał sobie sprawę, że może pomóc środowisku.",Q,3,-3,-3,-3,-3,-3,-3,3,3,3,Help,FC,AG,Wyższe magisterskie
1153,143,Kobieta,NA,55 lat lub więcej,62,wieś,NA,NA,-3,NA,No,"Dyrektor nie zdawał sobie sprawy, że wdrożenie programu może zaszkodzić środowisku.",Q,-3,3,3,3,3,3,-3,-3,-3,3,Harm,LIK,PR,Średnie
1154,163,Kobieta,NA,18-24 lata,23,duże miasto (od 100 do 500 tys. mieszkańców),NA,100 – 200 tys. mieszkańców,NA,0,No,"Dyrektor nie zdawał sobie sprawy, że może zaszkodzić środowisku.",Q,3,2,0,1,1,0,-3,-3,0,2,Harm,FC,AG,Zawodowe lub policealne
1155,235,Kobieta,NA,45-54 lata,46,małe miasto (do 20 tys. mieszkańców),NA,NA,3,NA,Yes,"Dyrektor zdawał sobie sprawę, że stan środowiska może się pogorszyć.",Q,2,-2,-2,2,-3,-3,2,2,2,2,Harm,LIK,ST,Zawodowe lub policealne
1156,310,Mężczyzna,NA,25-34 lata,26,wieś,NA,NA,NA,1,Yes,"Dyrektor zdawał sobie sprawę, że stan środowiska może się polepszyć.",Q,3,-3,0,0,0,0,1,0,1,1,Help,FC,ST,Wyższe licencjackie lub inżynierskie
1157,129,Kobieta,NA,55 lat lub więcej,97,małe miasto (do 20 tys. mieszkańców),NA,NA,3,NA,Yes,"Dyrektor był przekonany, że zaszkodzi środowisku.",B,3,3,3,3,3,3,3,3,3,3,Harm,LIK,AG,Doktorat lub więcej
1158,182,Kobieta,NA,18-24 lata,19,wieś,NA,NA,NA,1,Yes,"Dyrektor zdawał sobie sprawę, że wdrożenie programu może zaszkodzić środowisku.",Q,0,0,0,0,0,0,0,0,0,0,Harm,FC,PR,Średnie
1159,2003,Mężczyzna,NA,18-24 lata,22,wieś,NA,NA,NA,1,Yes,"Dyrektor zdawał sobie sprawę, że wdrożenie programu może pomóc środowisku.",Q,3,1,2,-3,2,-3,2,1,3,-1,Help,FC,PR,Wyższe licencjackie lub inżynierskie
1160,194,Kobieta,NA,25-34 lata,25,małe miasto (do 20 tys. mieszkańców),NA,NA,NA,1,Yes,"Dyrektor zdawał sobie sprawę, że może zaszkodzić środowisku.",Q,2,3,3,3,3,1,3,3,3,2,Harm,FC,AG,Średnie
1161,181,Mężczyzna,NA,18-24 lata,23,wieś,NA,NA,NA,1,Yes,"Dyrektor był przekonany, że stan środowiska się pogorszy.",B,3,3,3,0,3,0,3,3,3,3,Harm,FC,ST,Średnie
1162,234,Mężczyzna,NA,35-44 lata,38,wieś,NA,NA,NA,1,Yes,"Dyrektor zdawał sobie sprawę, że może pomóc środowisku.",Q,3,-3,-3,-3,-3,-3,0,0,3,0,Help,FC,AG,Średnie
1163,199,Mężczyzna,NA,55 lat lub więcej,58,wieś,NA,NA,0,NA,Neither,"Nie było jasne, czy dyrektor miał powody, czy nie miał powodów, by sądzić, że pomoże środowisku.",R,2,0,0,0,0,0,0,0,0,0,Help,LIK,AG,Średnie
1164,159,Mężczyzna,NA,18-24 lata,22,wieś,NA,NA,0,NA,Neither,"Nie było jasne, czy dyrektor zdawał sobie sprawę, czy nie zdawał sobie sprawy, że stan środowiska może się polep",Q,0,0,0,0,0,0,0,0,0,0,Help,LIK,ST,Zawodowe lub policealne
1165,146,Mężczyzna,NA,25-34 lata,28,wieś,NA,NA,NA,1,Yes,"Dyrektor był przekonany, że pomoże środowisku.",B,2,2,2,2,2,1,1,1,2,2,Help,FC,AG,Średnie
1166,619,Mężczyzna,NA,55 lat lub więcej,66,małe miasto (do 20 tys. mieszkańców),NA,NA,-3,NA,No,Inne,O,2,2,2,2,2,2,2,2,2,2,Harm,LIK,ST,Średnie
1167,185,Mężczyzna,NA,18-24 lata,18,wieś,NA,NA,-3,NA,No,"Dyrektor nie zdawał sobie sprawy, że stan środowiska może się polepszyć.",Q,2,-1,-3,-3,-3,-3,-3,-1,-3,-3,Help,LIK,ST,Średnie
1168,188,Kobieta,NA,25-34 lata,27,wielkie miasto (powyżej 500 tys. mieszkańców),NA,NA,1,NA,Yes,"Dyrektor był przekonany, że stan środowiska się pogorszy.",B,0,0,0,1,1,0,0,-1,1,0,Harm,LIK,ST,Wyższe licencjackie lub inżynierskie
1169,5244,Mężczyzna,NA,55 lat lub więcej,55,wieś,NA,NA,2,NA,Yes,"Dyrektor był przekonany, że stan środowiska się pogorszy.",B,0,2,1,1,1,1,1,1,2,1,Harm,LIK,ST,Średnie
1170,272,Mężczyzna,NA,45-54 lata,47,wieś,NA,NA,3,NA,Yes,"Dyrektor zdawał sobie sprawę, że wdrożenie programu może zaszkodzić środowisku.",Q,3,3,0,3,3,3,1,3,3,2,Harm,LIK,PR,Średnie
1171,138,Kobieta,NA,25-34 lata,32,wieś,NA,NA,2,NA,Yes,"Dyrektor był przekonany, że zaszkodzi środowisku.",B,0,1,0,1,2,1,1,2,1,0,Harm,LIK,AG,Wyższe magisterskie
